yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
20/08/2012,26.64,33.29,173.08,3.93,0.87,10.94,2.5,3.94,59.57,9.98,139.36,1.88,24.21,3.11,3.33,10.9,2.83,10.04,40.02,40.13,41.06,53.97,53.97,55.35,194.57,193.55,193.06,187.09,185.18,209.72,206.26,238.7,237.88,245.6,249.63,422.94,430.01,430.87,431.87,443.64,447.39,553.65,555.6,556.47,561.38,567.31,578.6,581.95,644.65,650.32,676.91,688.39,690.78,694.68,709,711.55,712.58,10.71,2.12,103,571.18,553.28,450.61,450.56
21/08/2012,27.26,33.16,168.2,3.92,0.87,10.92,2.5,3.91,61.08,9.93,161.99,1.84,25.26,3.1,3.32,10.88,2.82,11.98,41.93,41.96,42.76,56.34,56.34,57.41,219.11,218.38,218.34,214.01,212.38,237.54,232.4,264.1,262.29,269.62,270.48,433.11,435.65,434.54,434.94,445.36,447.98,557.08,559.09,559.71,563.99,569.16,576.35,578.79,640,642.17,668.19,678.72,679.74,681.96,695.89,700.12,705.25,11.52,2.11,104.46,572.2,556.44,451.72,451.37
22/08/2012,28.15,33.04,163.45,3.91,0.87,10.9,2.49,3.88,61.2,9.86,172.44,1.82,25.96,3.09,3.31,10.86,2.82,12.1,42.22,42.4,43.43,58.43,58.43,60.02,232.62,232.67,233.61,232.88,232.26,260.11,257.77,289.8,288.57,296.09,298.34,456.71,457.44,455.04,454.98,464.02,463.55,563.93,564.19,563.36,566.93,571.91,579.68,582.15,643.08,643.68,669.27,678.98,678.66,678.5,689.56,691.47,693.9,12.78,2.11,107.93,575.02,565.77,460.4,461.65
23/08/2012,28.33,32.95,159.44,3.9,0.87,10.88,2.49,3.85,60.64,9.77,175.88,1.81,26.74,3.09,3.31,10.84,2.81,12.78,43.15,43.23,44.09,61.04,61.04,62.04,237.77,238.02,239.23,239.67,239.53,268.7,269.73,302.71,303.1,311.15,316.63,475.21,478.46,476.84,476.99,486.58,487.09,589.19,587.81,584.55,585.21,587.43,586.49,587.91,646.05,646.14,672.8,682.59,682.49,682.19,692.13,692.49,692.29,14.94,2.1,112.75,588.06,592.7,483.77,485.4
24/08/2012,28.35,32.88,156.26,3.89,0.87,10.87,2.48,3.82,59.77,9.71,172.7,1.8,27.73,3.08,3.3,10.82,2.81,12.22,42.63,42.86,43.93,61.63,61.63,63.8,237.21,238.37,240.67,243.1,243.13,272.51,274.31,307.54,308.37,316.55,322.86,480.26,486.54,486.7,487.44,498.57,501.65,616.59,615.78,613.18,614.29,616.5,611.8,612.23,665.68,658.83,683.29,691.37,689.06,686.37,695.33,695.89,696.06,15.29,2.09,118.43,616.68,619.15,502.96,503.56
25/08/2012,28.12,32.87,153.29,3.88,0.87,10.85,2.48,3.79,58.86,9.65,156.7,1.81,28.92,3.07,3.3,10.8,2.8,11.31,41.67,41.84,42.85,58.93,58.93,61.02,218.63,220.5,223.99,231.85,233.34,264.95,271.23,305.6,308.17,316.88,325.47,480.91,487.76,488.43,489.35,500.92,504.72,632.57,633.41,632.72,635.74,639.62,639.43,640.25,693.81,686.88,711.37,718.42,714.28,707.9,711.13,706.75,702.21,13.77,2.09,124.82,641.27,633.14,508.63,508.4
26/08/2012,30.79,32.91,150.96,3.88,0.86,10.83,2.47,3.78,58.11,9.61,141.49,2.34,30.17,3.06,3.29,10.79,2.8,11.13,41.3,41.5,42.51,59.8,59.8,61.29,203.09,204.24,206.74,211.82,212.89,246.44,250.78,285.64,289.42,298.66,311.32,469.94,481.01,483.79,485.39,498.56,504.17,640.01,641.46,641.51,645.34,650.12,655.18,657.01,712.89,710.31,737.89,745.76,742.64,737.36,740.92,735.19,727.05,14.51,2.08,130.53,652.82,639.96,509.3,508.89
27/08/2012,41.36,32.84,149.74,3.86,0.86,10.79,2.47,3.77,57.47,9.54,129.88,2.11,31.09,3.06,3.28,10.76,2.78,9.7,39.98,40.22,41.3,57.18,57.18,59.64,190.58,192.56,195.91,201.78,202.68,246.73,251.59,284.96,285.84,293.95,300.14,451.28,459.83,462.94,464.87,479.33,487.99,640.17,643.37,645.16,650.14,656.66,662.44,664.6,720.97,720.75,750.99,759.99,758.85,756.69,763.99,761.24,755.55,13.07,2.07,136.21,659.18,638.11,499.26,497.41
28/08/2012,34.72,32.78,155.75,3.86,0.86,10.81,2.46,3.82,56.71,9.58,102.08,1.99,31.41,3.07,3.4,10.73,2.8,8.48,38.26,38.49,39.57,53.43,53.43,55.76,159.05,161.88,166.79,179.3,181.75,221.57,231.83,267.33,271.81,281.18,293.9,456.45,462.52,462.09,462.62,473.23,476.09,630.08,633.79,636.68,643.15,655.15,666.97,669.76,726.71,726.6,757.24,766.56,766.02,765.08,774.25,773.93,772.17,11.25,2.08,146.11,660.03,627.75,480.09,479.51
29/08/2012,31.26,32.87,172.5,3.86,0.86,10.79,2.46,3.85,55.82,9.97,85.52,1.93,31.3,3.06,3.5,10.75,2.78,8.05,37.33,37.52,38.53,51.23,51.23,53.28,139.54,140.83,143.63,150.5,152.08,187.36,197.05,233.05,238.72,248.63,265.28,449.05,459.9,462.04,463.34,475.61,480.14,630.24,631.51,631.6,635.78,643.31,655.53,659.14,718.88,725.52,758.54,769.31,770.11,770.74,780.56,780.34,779.51,10.22,2.07,146.11,647.27,630.33,484.63,484.37
30/08/2012,29.23,33.03,176.07,3.85,0.86,10.76,2.45,3.81,55.01,10.23,81.49,1.95,30.82,3.04,3.51,10.72,2.78,8.88,37.93,37.92,38.73,51,51,52.4,134.21,134.99,137.01,140.17,140.65,171.89,176.7,211.26,214.35,223.35,235.43,419.92,432.89,437.66,440.09,455.81,466.13,628.29,631.81,633.82,639.14,646.35,654.45,656.6,710.78,712.55,744.57,755.96,758.05,761.98,777.14,781.18,783.69,10.07,2.06,144.07,650.19,625.26,478.46,476.56
31/08/2012,29.71,32.86,173.95,3.84,0.85,10.75,2.45,3.79,54.16,9.98,88.18,2,29.88,3.03,3.47,10.69,2.77,11.74,40.79,40.95,41.86,56.31,56.31,57.16,144.82,144.02,143.73,139.9,139.23,169.3,170.77,204.32,206.06,214.54,223.35,401.66,411.16,413.91,415.66,429.69,438.08,599.72,606.66,613.3,622.97,633.23,651.35,654.87,711.37,714.5,744.71,754.86,754.74,754.42,765.2,767.68,771.87,12.26,2.06,139.08,639.8,593.73,450.23,447.97
01/09/2012,32.9,32.88,171.4,3.9,0.85,10.77,2.61,3.79,53.21,9.81,92.72,2.05,29.4,3.03,3.42,10.68,2.78,9.98,39.78,39.87,40.78,55.52,55.52,57.43,150.81,152.05,154.51,156.51,155.9,188.25,185.53,217.27,215.64,222.91,224.86,395.72,402.54,403.87,405.11,417.68,423.43,578.05,580.7,583.7,591.27,600.46,622.57,627.82,689.98,702.54,735.9,747.75,750.26,753.11,765.65,767.73,768.24,12.2,2.05,145.45,606.95,578.03,431.1,429.92
02/09/2012,35.21,32.82,170.17,3.99,0.85,10.87,2.53,3.8,53.43,9.73,78.44,2.46,28.41,3.03,3.37,10.71,2.77,10.78,42.81,42.85,43.64,59.39,59.39,60.07,138.36,139.57,142.19,147.93,149.13,187.26,191.4,225.29,227.32,235.94,243.28,412.6,414.45,412.25,412.18,421.24,421.89,602.41,599.65,595.3,595.68,598.7,601.46,604.15,660.67,669.93,702.97,715.89,721.15,730.18,750.4,758.16,764.8,13.13,2.05,183.62,599.87,607.17,424.15,423.93
03/09/2012,45.44,32.83,172.95,4.21,0.85,11.59,2.47,3.83,55.06,9.7,67.57,2.58,27.36,3.05,3.39,10.72,2.77,12.04,48.32,47.84,48.05,64.77,64.77,64.57,131.71,132.59,134.87,139.06,139.65,186.97,189.03,222.28,223.32,231.89,239.28,416.24,423.84,424.73,425.7,438,440.58,636.31,635.31,631.67,631.63,633.55,625.93,625.56,672.54,665.4,690.13,699.09,698.78,701.14,717.57,725.49,736.66,14.43,2.04,201.83,633.25,638.07,439.22,440.43
04/09/2012,49.45,33.57,172.92,5.61,0.85,12.78,2.57,3.99,57.62,9.71,62.44,2.92,27.67,3.09,3.64,10.69,2.76,24.82,195.53,185.28,172.73,181.59,181.59,146.81,185.13,169.84,151.9,137.76,137.03,186.58,186.6,220.54,221.87,232,240.18,416.3,422.54,422.88,423.73,437.14,441.14,644.08,646.55,647.65,652.12,657.66,660.33,661.11,712.13,702.22,723.97,730.12,724.11,715.39,717.42,714.1,713.92,19.04,2.04,195.38,660.44,642.21,446.38,445.77
05/09/2012,55.29,398.03,171.74,8.14,0.88,15.04,3.1,4.64,67.25,9.72,63.06,2.99,30.5,3.95,5.33,10.72,2.76,30,340.75,341.34,342.65,366.53,366.53,367.68,429.1,427.39,423.78,361.25,343.54,369,303.99,678.38,608.28,595.73,468.86,527.53,442.97,423.88,424.07,439.91,444.93,642.08,644.56,645.94,651.26,659.54,670.1,672.51,739.2,735.12,762.05,769.53,765.38,757.86,757.68,749.28,737.83,19.87,2.04,191.74,664.93,639.87,448.72,448.6
06/09/2012,53.1,382.95,170.51,10.94,0.94,16.56,3.78,5.91,76.81,9.98,63.06,2.91,31.09,5.9,9.64,10.83,2.79,30.63,309.44,311.06,313.84,340.04,340.04,346.23,412.34,414.7,418.68,427.17,428.65,485.2,491.67,876.8,887.36,905.61,921.41,1070.96,1036.39,975.88,949.05,888.35,772.84,659.68,643.43,643.3,649.61,663.65,677.75,679.57,754.28,752.01,781.32,790.32,788.41,785.23,790.99,786.82,779.28,20.73,2.03,184.27,673.25,714.98,594.83,634.23
07/09/2012,52.04,292.94,169.33,11.3,0.95,16.52,4.01,6.58,81.32,11.05,63.43,2.68,32.2,6.87,10.79,10.82,2.8,27.51,261.53,263.15,266,291.69,291.69,298.93,366.52,369.75,375.07,388.53,391.32,449.14,461,757.85,770.02,789.55,818.56,1012.79,1040.34,1053.43,1058.85,1087.98,1112.92,1278.09,1222.57,1133.96,1053.1,996.5,759.74,727.04,767.51,766.52,797.22,807.2,805,801.46,807.92,805.88,802.66,20.15,2.03,180.76,942.79,1304.35,1129.05,1130.25
