yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
19/02/2019,26.89,128.29,98.4,37.9,3.08,15.61,14.12,19.5,80.25,50.45,25.88,2.69,44.09,39.71,17.81,49.01,6.65,8.47,78.45,78.58,79.51,91.81,91.81,94.15,121.01,121.92,125.07,129.46,129.6,157.72,160.68,290.2,292.34,335.56,354.76,460.67,473.54,477.54,482,501.8,546.78,641.7,651.89,657.17,670.29,738.54,791.82,800.39,890.59,906.86,956.66,1010.95,1017.24,1026.07,1084.35,1095.32,1105.5,8.6,7.42,66.03,759.69,637.76,569.05,567.13
20/02/2019,27.51,123.16,98.78,34.85,2.83,15.26,13.62,19.14,76.65,46.11,27.64,2.64,42.21,38.82,17.07,46.26,6.73,9.47,81.25,81.39,82.29,94.7,94.7,96.31,124.21,124.52,126.74,128.48,128.35,157.11,160.31,284.74,287.31,327.82,346.37,450.73,460.83,462.53,465.92,483.39,526.03,623.37,634.36,640.2,653.22,716.07,766.25,773.68,857.5,871.01,918.18,967.82,973.89,984.98,1043.75,1056.94,1070.63,8.9,7.14,65.48,736.18,618.11,548.95,546.61
21/02/2019,27.89,120.28,98.7,31.41,2.65,15.32,12.86,17.88,76.58,45.24,28.32,2.59,40.4,36.46,15.73,45.41,6.57,10.33,81.8,82.01,82.99,95.58,95.58,97.58,126.52,127.19,129.8,132.63,132.56,161.46,163.17,284.04,285.14,321.84,337.3,440.47,451.1,453.66,457.18,475.3,515.48,605.88,614.53,618.96,631.78,688.89,739.27,747.31,832.54,845.48,890.38,938.55,943.17,950.31,1004.12,1014.42,1026.25,9.03,6.77,66.53,708,603.16,534.97,533.52
22/02/2019,27.76,116.15,98.53,28.24,2.47,15.24,12.07,16.6,76.44,42.59,29.02,2.56,38.85,33.75,14.41,43.15,6.42,11.19,80.76,80.95,81.98,94.59,94.59,96.76,126.6,127.37,130.09,133.43,133.52,162.63,165.45,282.64,284.49,318.33,333.95,436.91,445.86,447.16,450.03,466.95,503.05,593.96,602.97,607.54,619.86,670.56,712.25,719.18,802.31,815.24,859.25,905.39,911.31,920.24,972.56,983.3,993.87,9.06,6.37,67,687.07,590.24,520.98,519.52
23/02/2019,27.19,110.66,98.14,24.22,2.11,14.86,10.9,15.69,75.31,39.22,29.66,2.33,37.39,31.46,13.3,40.88,5.73,11.57,79,79.39,80.54,93.06,93.06,95.58,126.2,127.03,129.45,132.46,132.63,161.27,164.87,276.73,279.31,309.37,325.62,429.56,440.62,442.68,445.39,462.28,496.76,584.08,591.23,594.53,605.26,651.42,693.03,699.55,781.76,792.3,833.02,874.65,878.82,885.75,935.4,947,959.74,9,5.59,67.33,667.34,581.58,512.81,511.68
24/02/2019,24.27,104.06,96.36,20.17,1.96,12.69,9.67,13.65,73.18,35.33,29.96,2.4,35.69,27.17,11.93,36.87,4.59,12.11,75.8,75.81,76.67,89.16,89.16,91.2,122.13,123.08,125.97,130.12,130.47,156.56,160.23,265.52,268.11,293.36,308.33,411.87,423.71,427.66,430.9,447.62,480.43,571.76,579.15,583.72,593.64,633.82,670.06,675.98,755.78,767.71,808.01,846.37,851.42,859.52,905.13,914.62,924.94,9.25,4.65,65.78,647.96,567.84,499.35,497.41
25/02/2019,25.97,101.02,98.83,19.68,1.92,13.8,9.44,14.02,74.16,31.58,31.47,2.41,36,25.68,11.5,34.4,5.64,12.8,78.98,79.19,80.17,92.67,92.67,94.07,125.71,125.93,127.66,128.59,128.4,155.44,158.09,260.18,262.11,287.36,300.75,403.82,412.26,413.66,416.07,432.11,461.06,553.04,561.86,567.13,579.56,617,653.31,659.52,738.85,746.35,785,818.61,822.23,829.04,872.25,882.53,893.86,9.31,5.47,66.23,630.84,548.41,478.8,476.77
26/02/2019,26.79,100.6,99.7,17.79,1.8,15.23,8.85,13.01,78.01,31.63,31.7,2.34,35.76,23.29,10.72,34.46,5.69,12.95,78.11,78.37,79.54,92.17,92.17,94.44,126.81,127.53,129.96,132.74,132.84,160.82,162.28,263.35,263.95,287.34,297.56,400.27,409.26,410.53,412.65,429.67,455.55,539.75,546.65,550.08,561.55,595.49,632.44,639.15,724.28,733.73,771.97,805.29,807.67,811.25,849.31,855.92,863.4,9.19,5.47,68.24,608.78,537.4,468.12,467.39
27/02/2019,25.19,97.64,98.55,15.1,1.65,14.28,7.87,11.67,77.69,29.11,32.4,2.23,35.16,20.67,9.65,32.86,4.86,14.49,77.58,77.65,78.55,91.15,91.15,92.92,126,126.61,128.71,131.24,131.48,158.32,162,260.8,263.33,284.22,297.35,399.85,408.7,409.62,411.37,426.63,448.88,532.64,539.26,542.77,552.52,582.11,611.76,617.22,700.15,710.5,749.79,781.67,786.21,793.64,833.75,841.44,847.87,9.6,4.8,67.14,593.21,529.77,461.16,460.19
28/02/2019,24.13,94.15,97.84,13.42,1.51,13.21,7.23,10.66,76.24,25.93,36.59,2.17,35.25,18.69,8.86,30.04,4.55,17.61,82.66,82.47,83.01,96.51,96.51,96.99,133.15,132.69,133.43,132.59,132.22,157.04,159.22,254.2,256.07,274.77,286.47,389.39,399.54,402.01,404.29,420.35,442.84,525.55,531.05,533.54,542.39,569.17,597.23,602.56,683.57,691.2,729.11,756.97,760.29,766.14,803.48,812.82,823.39,10.99,4.61,66.5,579.6,523.48,455.62,454.54
03/01/2019,23.79,93.47,97.1,11.98,1.37,12.56,6.63,10.35,75.8,23.47,47.88,2.06,35.17,17.25,8.44,28.41,4.12,20.01,89.51,89.36,89.93,104.44,104.44,105.03,152.35,151.29,150.99,146.28,144.89,167.44,165.31,258.3,258.05,274.34,281.98,381.29,389.86,391.64,393.53,408.32,429.08,516.01,522.59,526.36,535.21,560.2,585.79,590.26,669.15,675.77,713.45,738.73,741.73,746.87,780.74,787.64,795.34,12.07,4.26,67.6,570.14,512.57,442.48,440.99
03/02/2019,23.82,95.51,96.58,10.81,1.33,11.85,6.24,10.29,75.43,21.68,61.58,2,35.25,15.95,8.21,26.65,3.85,20.24,93.52,93.52,94.22,109.37,109.37,109.97,171.55,171.14,171.54,167.5,165.98,188.11,184.29,278.44,276.63,290.91,294.21,387.84,391.28,390.51,391.53,403.57,420.43,503.54,509.47,513.09,521.8,545.53,573.58,578.57,658.4,665.09,702.27,725.18,727.08,730.59,761.71,768.04,775.31,12.72,3.99,68.24,555.6,500.63,430.75,429.76
03/03/2019,24.73,97.75,97,10.27,1.29,12.08,5.94,10.39,83.32,20.71,68.53,1.99,35.86,15.06,8.12,25.67,3.97,18.34,92.03,92.4,93.65,109,109,111.5,180.76,181.29,182.96,183.28,182.62,206.78,204.73,301.81,300.95,315.02,318.26,410.78,411.35,408.33,408.47,418.29,429.78,499.09,503.04,504.81,512.39,534.07,559.66,564.43,651.43,655.04,692.13,713.8,715.42,718.96,748.8,753.92,758.8,12.26,4.09,68.05,543.33,499.04,432.47,433.11
03/04/2019,25.84,97.67,97.9,9.93,1.28,12.9,5.76,10.35,87.99,21.13,65.79,1.99,37.05,14.3,8.12,25.69,4.29,16.71,87.86,88.2,89.55,104.38,104.38,107.68,174.54,175.64,178.22,182.58,183.24,211.26,214.46,312.74,313.87,328.7,335.93,432.96,435.87,433.66,433.98,444.93,455.18,515.44,516.54,514.46,519.03,536.96,553.77,557.51,646.7,650.48,688.86,710.88,711.91,712.96,739.41,743,746.96,11.59,4.33,67.94,543.85,518.27,454.27,455.95
03/05/2019,25.18,94.44,97.34,9.27,1.18,12.68,5.38,9.8,90.29,20.91,59.89,1.83,38.25,13.55,7.79,25.97,3.82,13.84,80.89,81.45,82.86,96.85,96.85,100.33,161.99,163.72,166.73,172.24,173.25,201.21,207.71,303.6,306.44,321.03,332.8,435.57,445.32,446.39,447.63,460.82,474.26,540.28,541.62,539.19,542.07,557.97,567.54,569.17,655.41,653.04,689.81,710.15,709.62,709.88,736.93,740.65,743.16,10.8,3.89,66.92,563.41,541.84,477.34,478.23
03/06/2019,22.98,89.44,96,8.04,1.22,11.04,5.09,8.74,88.84,19.57,53.83,1.91,39.72,12,7.6,23.78,3.28,12.72,73.75,74.08,75.35,88.19,88.19,90.77,145.9,147.52,150.96,158.23,159.51,185.68,192.43,283.92,287.86,300.93,313.59,417.69,429.19,432.65,434.91,449.55,466.77,548.37,552.28,553.47,558.38,574.7,586.54,588.41,672.98,669.12,706.03,723.87,721.15,717.5,738.1,738.56,739.43,10,3.51,64.69,581,546.37,480.05,478.5
03/07/2019,26.24,83.68,99.2,8.98,1.32,13.6,5.34,9.72,89.25,20,49.98,2.09,42.84,12.25,7.85,24.17,4.74,12.93,74.51,74.79,75.95,89.35,89.35,91.11,141.24,141.86,143.78,147.1,147.7,175.99,180.18,265.35,268.84,284.16,297.27,403.04,414.24,416.56,418.55,434.74,450.56,536.36,543.2,547.35,558.21,577.42,599.38,602.96,691.03,688.83,729.1,747.6,744.83,739.79,757.26,753.92,748.74,10.37,4.64,66.89,586.55,532.84,463.16,461.43
03/08/2019,28.75,80.34,97.59,8.3,1.18,12.84,4.92,8.82,85.31,20.61,47.13,2.05,42.57,11.81,7.64,25.52,3.65,11.53,69.34,69.7,70.93,84.45,84.45,87.55,136.09,137.37,140,144.04,144.53,174.89,177,257.74,258.89,271.9,281.73,384.99,396.52,400.12,402.45,419.22,437.09,522.53,528.14,531.71,540.46,559.86,587.3,592,683.1,692.13,736.66,758.09,758.58,758.36,781.15,780.03,775.08,10.24,3.69,66.97,569.8,519.51,450.25,448.64
03/09/2019,28.54,76.91,96.16,7.51,1.16,11.32,4.75,8.14,80.9,19.44,44.06,2.05,42.68,11.4,8.07,22.88,3.29,10.7,64.56,64.85,66,78.58,78.58,81.32,126.66,128.09,130.98,136.03,136.76,167.49,172.73,251.17,254.5,266.91,277.33,377.01,384.3,385.64,387.23,400.71,415.99,508.95,515.01,519.21,527.43,545.69,569.63,573.65,658.82,667.77,714.68,736.89,741.55,749.05,778.84,784.49,787.44,9.44,3.42,72.88,555.33,505.21,428.99,427.04
03/10/2019,29.13,70.52,97.51,7.42,1.17,11.85,4.72,8.03,83.21,18.48,40.55,2.02,43.32,11.1,8.11,22.08,3.72,10.29,63.37,63.67,64.8,76.75,76.75,78.89,120.11,121.03,123.24,127.11,127.81,159.12,163.73,235.78,238.83,251.5,262.91,366.66,377.4,380.1,382.01,396.31,409.83,496.3,501.46,504.63,513.36,531.44,556.49,560.98,648.46,654.17,699.32,718.97,720.75,724.17,751.85,760.03,769.97,8.9,3.9,75.85,541.39,494.52,417.86,417.18
03/11/2019,27.35,66.34,97.19,6.86,1.06,11.46,4.49,7.5,86.76,17.88,37.2,1.86,43.2,10.61,7.63,22.21,3.17,8.87,58.69,59.11,60.46,71.67,71.67,74.63,113.18,114.5,117.13,121.71,122.36,151.57,155.81,223.33,225.8,237.35,248.29,351.94,362.76,365.76,367.73,382.34,397.66,491.61,496.71,499.03,505.39,521.83,542.36,546.07,637.04,642.95,688.19,707.47,709.71,713.61,739.57,744.37,748.58,8.12,3.36,75.73,530.32,488.14,409.71,408.03
03/12/2019,26.92,63.71,99.37,6.53,1.17,11.24,4.56,7.27,90.33,17.86,35.38,1.92,44.24,9.77,7.35,20.96,3.65,8.8,57.13,57.33,58.3,68.67,68.67,70.63,106.72,107.54,109.67,113.88,114.61,143.87,148.49,213.39,216.04,227.55,237.62,341.85,350.42,352.01,353.71,367.4,381.43,476.18,482.39,486.48,495.55,512.52,535.64,539.56,632.09,635.59,680.59,699.07,700.13,702.57,726.57,731.55,737.21,7.59,3.84,75.5,521.87,472.45,393.92,392.13
13/03/2019,25.12,59.38,99.86,6.13,1.18,11.83,4.38,7.22,90.01,17.18,33.88,1.95,43.9,9.1,7.11,21.3,3.47,8,53.23,53.44,54.56,64.54,64.54,67.1,102.08,103.25,105.87,109.6,109.95,136.55,140.48,201.3,204.29,215.31,226.43,332.26,341.78,344.32,346.23,360.73,373.14,460.39,466.08,470.29,479.47,495.89,520.51,525.25,620.27,628.49,674.67,693.03,694.58,697.04,720.62,723.92,726.93,7.1,3.46,74.44,505.07,457.67,382.25,381.39
14/03/2019,25.16,57.42,101.44,6.32,1.07,12.3,4.24,7.03,86.28,17.39,33.05,1.8,43.83,8.85,6.5,21.51,3.5,6.81,51.61,52.02,53.35,62.69,62.69,65.13,98.91,99.75,101.77,104.07,104.44,131.56,136.16,194.9,197.34,208.62,217.72,322.8,332.45,334.74,336.47,351.2,362.9,452.04,457.95,461.6,469.21,483.68,504.14,508.33,599.72,609.15,656.82,676.82,680.8,686.43,712.61,717.68,721.41,6.49,3.5,73.67,491.29,448.23,372.2,370.94
15/03/2019,24.62,54.84,103,6.03,1.16,12.16,4.2,7.08,81.47,17.06,30.9,1.83,43.68,8.18,6.34,21.16,3.87,6.85,50.29,50.48,51.46,60.21,60.21,62,93.42,94.23,96.39,100.91,101.67,128.3,131.81,187.45,189.05,199.89,209.25,317.28,326.68,328.16,329.63,343.27,353.78,442.01,447.4,449.86,458.07,472.93,494.76,499.17,584.07,591.04,637.32,656.22,659.1,664.36,691.97,700.16,708.71,6.17,3.88,73.16,480.79,438.92,363.47,362.1
16/03/2019,22.32,52.5,101.93,5.57,1.06,11.42,3.89,6.79,76.04,16.56,29.42,1.76,41.78,7.75,6.1,20.84,3.11,5.83,45.92,46.25,47.47,56.01,56.01,58.72,89.35,90.59,93.11,96.33,96.59,120.27,124.09,177.93,180.92,191.13,202.12,309.35,317.87,319.65,321.25,335.1,346.9,431.02,435.38,438.3,445.91,460.71,482.95,486.73,566.42,574.76,620,638.88,642.43,647.79,673.83,680.22,687.02,5.8,3.17,70.8,469.02,428.82,356.65,355.55
17/03/2019,21.68,49.97,102.54,5.23,1.06,10.92,3.73,6.44,71.65,16.31,28.54,1.76,40.61,7.08,5.78,19.23,3.21,5.8,44.77,44.96,46.02,54.03,54.03,55.87,84.87,85.57,87.56,90.54,91.14,114.95,119.31,170.53,172.81,182.4,190.96,297.88,307.47,310.13,312,325.78,336.44,419.78,425.49,429.45,437.38,450.83,469.02,472.67,548.36,557.65,601.77,620.27,623.51,628.66,653.77,661.14,669.32,5.59,3.32,68.91,458.06,416.43,345.57,344.44
18/03/2019,23.01,48.36,104.48,5.63,1.17,12.26,3.87,6.58,70.69,16.32,28.26,1.83,39.88,6.99,5.74,19.68,4.03,6.62,46.63,46.72,47.49,55.6,55.6,56.85,85.19,85.57,87.02,89.05,89.25,113.46,115.71,164.65,166.1,176.67,185.67,294.29,302.72,303.48,304.79,318.24,327.34,410.68,415.93,418.63,427.34,440.27,459.75,464.19,538.69,544.82,586.22,603.69,605.46,609.44,635.24,642.51,649.48,5.78,3.87,69.58,447.22,408.02,336.33,335.04
19/03/2019,20.14,46.67,100.79,5.34,0.95,10.93,3.56,6.15,67.59,15.32,27.37,1.66,36.56,7.2,5.26,20.11,2.58,4.95,41.15,41.65,43.1,51.16,51.16,54.31,83.06,84.33,86.72,88.83,88.82,109.82,112.84,160.54,162.74,171.95,180.69,285.36,294.1,296.71,298.47,312.32,323.59,401.04,405.06,408.23,414.97,428.14,448.47,452.05,524.05,531.37,570.67,588.09,591.74,597.79,622.86,627.63,632.24,5.32,2.66,67.67,435.47,399.35,331.25,330.69
20/03/2019,20.1,45.79,101.2,5,1.04,9.67,3.56,5.65,63.33,14.94,26.7,1.7,35.44,6.56,5.11,17.26,3.01,5.31,41.19,41.24,42.04,49.25,49.25,50.51,77.46,78.1,80.03,84.01,84.89,107.3,111.02,157.63,158.92,167.59,174.37,278.71,286.84,288.37,289.8,301.31,310.51,395.81,401.22,403.88,409.79,420.72,435.25,438.97,506.48,515,553.95,571.28,574.87,580.16,602.69,609.64,618.75,5.12,3.26,68.51,426.17,391.98,320.4,318.78
21/03/2019,20.21,44.28,100.74,4.97,1.05,10.63,3.49,5.85,63.17,13.97,25.09,1.65,33.77,6.55,5.05,17.62,3.21,5.02,40.55,40.76,41.69,48.93,48.93,50.89,76.72,77.66,79.51,81.63,81.68,102.69,105.3,150.51,152.79,162.18,172.22,277.11,284.19,284.7,285.89,297.67,306.28,384.55,388.88,391.68,399.66,412.27,431.89,435.43,500.39,503.18,538.11,553.44,556.04,561.54,585.93,592.94,600.05,4.94,3.27,68.27,419.52,382.91,313.74,312.92
22/03/2019,18.48,42.52,98.75,4.62,1.02,10.14,3.35,5.57,60.99,13.97,23.2,1.72,31.52,6.1,4.88,17.63,2.77,4.58,38.1,38.33,39.43,46.69,46.69,49.02,73.01,73.89,75.9,78.8,79.28,99.45,103.21,146.8,148.56,156.85,164.36,266.93,275.8,278.94,280.93,294.13,303.77,378.05,382.41,385.44,391.92,402.64,418.56,422.35,488.36,497.01,531.21,546.71,548.53,550.67,570.64,575.72,582.72,4.81,2.78,65.75,408.39,376.13,310.04,309.66
23/03/2019,20.37,42.74,100.77,5.02,1.29,11.52,3.8,5.95,61.6,14.48,22.62,2.09,31.16,5.71,5.26,17.25,4.01,5.41,41.11,40.82,41.43,48.52,48.52,49.23,71.56,71.86,73.86,76.6,76.83,98.85,101.06,144.42,145.66,155.3,162.65,265.91,271.97,272.38,273.72,286.53,293.94,374.07,379.3,381.87,389.45,398.62,412.82,417,479.92,483.74,516.38,532.19,534.5,539.86,562.89,567.94,571.95,5,3.63,65.26,403.54,370.71,303.21,301.79
24/03/2019,23.72,44.23,102.37,6.08,1.13,15.47,3.65,6.63,65.07,16.07,22.14,1.81,30.54,6.4,5.11,21.51,4.52,5.23,44.81,45.18,46.37,53.63,53.63,55.26,77.39,77.66,78.76,78.13,77.82,102.22,104.3,149.08,150.08,161.73,169.16,272.04,279.72,279.35,280.14,295.31,300.51,370.86,374.85,376.62,385.43,396.72,415.38,418.98,483.95,484.37,514.88,531.46,531.98,532.3,554.09,557.59,561.62,4.85,3.94,68.03,403.39,369.88,302.63,302.9
25/03/2019,20.35,44.78,98.79,5.14,1.07,12.47,3.36,5.71,62.15,15.86,20.75,1.75,28.15,5.74,4.88,21.21,3.54,4.69,40.04,40.29,41.41,48.37,48.37,50.82,72.7,73.95,76.69,81.01,81.39,103.05,105.16,150.32,151.19,160.63,168.42,270.2,278.59,279.94,281.29,295.22,303.52,375.72,378.14,378.1,383.62,393.25,406.83,410.43,475.76,484.24,514.61,531.55,532.4,532.54,553.79,557.76,559.82,4.56,3.29,64.85,398.23,375.23,310.58,310.01
26/03/2019,19.5,44.03,97.93,4.78,1.06,11.7,3.23,5.32,58.27,14.89,21.03,1.73,27.32,5.18,4.6,18.79,3.53,4.91,39.37,39.57,40.52,47.16,47.16,48.93,70.47,71.1,72.78,75.04,75.46,96.75,101.27,146.73,149.37,158.9,167.99,268.71,275.63,276.26,277.49,290.54,297.95,371.22,375.93,378.82,386.58,396.64,407.85,410.43,468.34,471.49,500.26,516.51,519.15,524.24,548.77,554.32,557.05,4.41,3.33,62.02,401.84,368.9,305.46,304.48
27/03/2019,17.16,41.19,95.09,4.41,1.01,10.47,3.12,5,55.54,12.96,19.8,1.73,25.57,4.92,4.26,17.85,2.76,4.47,36.05,36.33,37.52,44.25,44.25,46.52,67.16,68.13,70.39,73.31,73.52,92.01,95.42,137.51,139.67,148.05,157.58,258.67,269.07,272.06,273.87,286.94,294.86,362.6,366.99,370.17,376.87,386.69,403.24,406.9,466.11,470.52,496.23,509.45,510.1,512.27,533.24,538.56,545.44,4.34,2.64,58.95,392.33,360.14,300.69,300.3
28/03/2019,18.13,39.48,95.41,4.3,1.04,10.59,3.08,5.05,53.76,12.6,19.49,1.72,25.23,4.34,4.23,16.46,3.27,4.88,37.5,37.56,38.35,44.72,44.72,45.86,65.34,65.69,67.24,69.86,70.33,90.12,93.31,133.63,135.13,143.53,151.21,250.06,258.49,260.22,261.76,274.51,282.31,358.01,362.76,364.85,371.04,379.83,394.09,397.79,454.53,460.66,488.32,502.64,505.17,508.72,527.09,529.54,532.74,4.37,3.17,58.32,384.7,354.61,293.22,291.38
29/03/2019,18.22,38.9,93.97,4.41,1,11.04,3.03,5.23,53.9,12.37,19.19,1.69,24.09,4.39,4.21,17.21,3.2,4.63,37.05,37.26,38.26,44.69,44.69,46.49,66.21,66.95,68.74,69.85,69.77,88.69,90.3,129.93,131.65,140.29,148.56,246.05,253.92,255.06,256.36,269.12,276.04,344.73,349.57,353.41,361.99,372.71,390.01,393.24,448.61,452.35,477.86,491.43,493.4,496.95,518.4,523.87,528.79,4.28,3.06,57.61,379.19,342.28,283.28,282.4
30/03/2019,18.31,38.88,93.38,4.44,1.1,11.16,3.16,5.22,53.3,12.91,18.68,1.79,23.42,4.19,4.35,17.08,3.46,4.75,37.26,37.3,38.15,44.53,44.53,46.02,65.03,65.61,67.41,69.79,70,89.61,91.93,131.24,131.98,140.46,146.95,242.11,249.35,250.58,252.05,265.07,271.9,338.27,342.61,345.22,352.73,361.74,377.56,381.9,440.13,447.65,472.76,486.55,487.4,489.01,508.38,512.84,517.77,4.23,3.17,56.57,366.92,336.25,278.87,278.17
31/03/2019,18.78,39.04,92.63,4.62,1.06,11.93,3.14,5.29,53.26,13.27,18.42,1.75,22.8,4.19,4.31,17.72,3.52,4.57,37.4,37.59,38.6,44.96,44.96,46.78,65.57,66.11,67.72,69.18,69.24,89.06,91.62,131.47,132.85,141.86,149.25,243.81,250.36,250.77,251.83,264.39,269.26,333.67,338.19,340.74,347.95,356.64,371,374.64,430.17,434.87,459.7,474.64,477.51,482.42,504.25,508.02,510.24,4.1,3.18,55.89,361.65,331.42,274.66,274.09
04/01/2019,18.66,39.11,91.92,4.59,1.06,11.77,3.12,5.15,52.65,13.33,17.81,1.75,22.3,4.11,4.29,17.85,3.51,4.47,36.88,37.02,37.98,44.13,44.13,45.88,64.17,64.87,66.77,69.21,69.46,89.38,91.6,131.28,132.44,141.35,148.66,242.98,250.41,251.28,252.51,265.44,270.88,331.54,334.78,336.2,342.94,351.54,366.19,369.84,424.53,428.93,452.61,466.94,468.33,470.57,491.41,497.17,503.63,3.95,3.17,54.77,356.6,330.52,275.83,275.51
04/02/2019,18.51,39.07,91.24,4.58,1.04,11.78,3.09,5.05,51.85,13.25,17.51,1.73,21.99,4.02,4.21,17.73,3.47,4.45,36.5,36.65,37.64,43.72,43.72,45.47,63.43,64.08,65.9,67.81,67.99,87.8,90.53,130.44,132.02,141.02,148.81,242.34,249.41,250.16,251.35,264.28,269.8,331.24,334.85,336.44,342.86,350.9,362.21,365.33,418.53,422.98,446.52,460.86,462.37,464.62,484.65,488.84,492.3,3.9,3.14,53.5,355.32,329.68,275.68,275.12
04/03/2019,18.84,38.93,91.01,4.64,1.07,12.05,3.14,5,51.51,13.37,17.18,1.76,22.1,3.99,4.21,17.76,3.71,4.68,37.04,37.13,38,44.09,44.09,45.51,62.99,63.56,65.29,67.28,67.48,87.59,89.92,129.44,130.69,139.89,147.6,241.22,248.78,249.6,250.84,264.09,269.56,329.37,333,334.71,341.96,350.26,362.38,365.64,417.92,420.33,442.65,456.36,456.9,458.37,478.37,482.77,486.25,4.02,3.29,52.79,354.9,328.09,275.01,274.55
04/04/2019,18.28,38.61,89.36,4.58,1.03,11.72,3.08,4.91,50.69,13.08,17.21,1.81,21.64,4.1,4.07,17.88,3.39,8.98,40.49,40.23,40.76,54.15,54.15,52.89,68.46,67.6,67.62,67.09,67.09,86.37,88.82,128.2,129.72,138.62,146.59,238.69,246.21,247.38,248.71,261.99,268.28,327.81,331.47,333.33,339.87,347.99,360.13,363.39,415.71,419.2,441.47,455.08,455.82,457.01,475.58,478.3,480.39,12.21,3.05,51.62,352.47,326.3,274.27,273.73
04/05/2019,49.81,38.08,89.85,4.82,1.02,11.17,3.12,5.08,50.6,12.73,23.82,2.32,22.16,5.14,4.4,17.04,3.3,13.86,46.19,46.17,46.78,65.01,65.01,65.36,88.51,87.65,87.13,79.76,77.85,124.44,107.68,141.01,135.08,141.95,144.58,236.77,244.06,245.01,246.23,258.65,265.55,327.35,329.91,331.67,337.91,350.46,358.32,361.23,412.76,415.28,438.22,451.43,452.34,454.21,472.83,476.06,478.51,15.9,2.99,57.91,353.61,329.08,271.17,270.53
04/06/2019,64.76,38.76,88.35,7.59,1.01,10.95,3.18,7.79,69.4,12.31,26.52,2.76,23.39,9.32,11.05,16.5,3.15,13.2,46.58,46.7,47.63,66.16,66.16,67.7,94.45,94.9,96.53,97.08,96.44,160.52,157.53,194.82,191.28,200.7,190.68,260.6,251.42,246.18,246.1,256.71,267.29,358.66,355.7,349.82,349.22,368.99,374.02,374.63,437.54,424.71,443.58,454.32,452.62,451.96,468.92,471.74,474.68,15.38,2.89,92.05,375.95,362.91,271.94,271.73
04/07/2019,68.34,52.05,94.56,8.93,1.03,11.74,3.25,8.07,84.34,17.07,28.06,4.7,24.08,12.2,13.59,16.69,3.53,26.59,60.89,59.97,59.51,83.11,83.11,79.13,103.83,101.89,100.89,99.36,99.25,168.1,168.68,220.88,219.7,231.95,232.26,319.58,315.29,307.59,305.21,307.25,303.44,377.96,378.88,378,381.9,407.96,413.64,412.47,484.13,467.82,484.22,496.65,488.3,474.86,478.56,474.48,472.65,20.53,3.16,104.24,418.5,381.54,284.85,289.28
04/08/2019,92.54,55.76,109.87,8.29,1,11.37,3.28,7.61,93.47,18.93,33.12,6.4,27.69,13.34,12.34,17.69,3.12,32.43,68.28,68.29,69.06,99.99,99.99,101.23,134.05,133.46,133.35,123.85,120.91,209.02,195.78,247.53,242.03,252.2,250.81,356.75,354.47,349.98,349.2,356.22,362.03,436.29,427.99,416.08,410.34,431.75,438.83,440.52,530.53,520.96,540.35,553.41,543.53,528.15,529.06,517.2,500.33,24.19,2.81,105.32,438.38,446.69,351.86,355.42
04/09/2019,92.35,57.95,143.32,8.69,1.02,11.75,3.35,7.44,101.6,19.19,37.58,5.7,33.92,14.18,11.85,17.84,3.48,30.79,70.32,70.5,71.47,100.34,100.34,102.51,140.68,141.2,142.75,142.56,142.2,235,235.62,293.07,291.57,303.34,301.65,431.88,415.56,403.05,399.84,401.79,403.13,485.11,482.71,477.35,477.13,500.04,489.74,486.38,569.23,549.9,578.15,594.51,590.33,583.11,588.68,576.3,557.04,22.63,3.12,103.85,505.74,490.29,392.63,395.34
04/10/2019,82.67,63.63,170.1,8.18,1.01,12.05,3.41,7.19,115.9,19.21,37.85,5.22,38.86,13.98,10.79,19.06,3.37,28.47,67.23,67.43,68.51,95.71,95.71,98.05,136.82,137.84,140.23,143.67,143.99,228.21,233.29,298.18,299.56,311.87,318.43,489.74,489.19,483.83,482.53,488.31,489.96,541.25,532.31,521.35,518.4,539.76,542.9,542.79,649.37,630.07,655.53,666.08,651.86,629.87,628.3,619.45,610.45,21.42,2.98,104.15,546.4,555.21,466.48,473.57
