yyyy/mm/dd, reachID=1, reachID=2, reachID=3, reachID=4, reachID=5, reachID=6, reachID=7, reachID=8, reachID=9, reachID=10, reachID=11, reachID=12, reachID=13, reachID=14, reachID=15, reachID=16, reachID=17, reachID=18, reachID=19, reachID=20, reachID=21, reachID=22, reachID=23, reachID=24, reachID=25, reachID=26, reachID=27, reachID=28, reachID=29, reachID=30, reachID=31, reachID=32, reachID=33, reachID=34, reachID=35, reachID=36, reachID=37, reachID=38, reachID=39, reachID=40, reachID=41, reachID=42, reachID=43, reachID=44, reachID=45, reachID=46, reachID=47, reachID=48, reachID=49, reachID=50, reachID=51, reachID=52, reachID=53, reachID=54, reachID=55, reachID=56, reachID=57, reachID=58, reachID=59, reachID=60, reachID=61, reachID=62, reachID=63, reachID=64, reachID=65, reachID=66, reachID=67, reachID=68
04/17/2023,0.169,0.304,0.387,0.747,0.074,0.837,0.921,1.073,0.171,1.395,1.535,1.826,1.925,2.057,2.223,1.456,3.774,4.196,0.019,4.288,0.013,4.352,3,7.426,7.575,8.045,3.797,12.168,12.293,12.575,13.045,13.254,9.296,22.816,23.003,23.781,23.855,24.038,24.126,24.186,25.781,25.881,28.617,1.999,30.833,30.88,30.954,31.066,31.271,32.183,2.701,35.154,35.495,35.544,35.934,36.229,36.298,36.621,37.435,37.718,37.792,37.862,37.923,38.038,38.177,38.265,38.496,38.861
04/18/2023,0.168,0.304,0.387,0.747,0.074,0.837,0.922,1.074,0.171,1.396,1.536,1.828,1.927,2.06,2.226,1.456,3.778,4.201,0.019,4.293,0.013,4.358,3.008,7.441,7.59,8.064,3.799,12.19,12.318,12.604,13.077,13.289,9.272,22.829,23.022,23.779,23.855,24.047,24.142,24.21,25.82,25.928,28.701,1.956,30.914,30.968,31.05,31.178,31.4,32.363,2.621,35.28,35.661,35.73,36.142,36.479,36.571,36.91,37.738,38.005,38.059,38.111,38.139,38.214,38.272,38.302,38.391,38.55
04/19/2023,0.168,0.304,0.387,0.747,0.074,0.838,0.922,1.074,0.17,1.395,1.535,1.828,1.927,2.06,2.227,1.453,3.776,4.199,0.019,4.292,0.013,4.356,3.008,7.44,7.589,8.064,3.792,12.184,12.313,12.599,13.073,13.286,9.138,22.695,22.891,23.645,23.724,23.921,24.023,24.096,25.716,25.829,28.618,1.951,30.847,30.903,30.99,31.125,31.355,32.335,2.587,35.225,35.615,35.69,36.109,36.463,36.57,36.926,37.791,38.116,38.201,38.276,38.338,38.444,38.543,38.588,38.689,38.832
04/20/2023,0.169,0.304,0.387,0.747,0.074,0.838,0.922,1.074,0.17,1.394,1.534,1.826,1.925,2.058,2.225,1.45,3.772,4.194,0.019,4.286,0.013,4.35,3.003,7.428,7.577,8.052,3.79,12.17,12.297,12.582,13.054,13.267,9.06,22.596,22.784,23.533,23.608,23.797,23.891,23.959,25.566,25.676,28.447,1.948,30.67,30.727,30.814,30.951,31.183,32.172,2.574,35.055,35.457,35.538,35.964,36.334,36.455,36.822,37.708,38.056,38.15,38.233,38.304,38.422,38.544,38.606,38.745,38.937
04/21/2023,0.17,0.306,0.389,0.752,0.075,0.843,0.928,1.081,0.171,1.402,1.541,1.835,1.934,2.067,2.233,1.454,3.782,4.203,0.019,4.294,0.013,4.358,3.009,7.441,7.588,8.063,3.833,12.218,12.339,12.616,13.084,13.291,9.781,23.33,23.482,24.23,24.282,24.413,24.442,24.458,25.957,26.018,28.613,1.947,30.716,30.758,30.824,30.929,31.134,32.071,2.57,34.932,35.31,35.382,35.8,36.157,36.271,36.635,37.522,37.88,37.983,38.072,38.154,38.284,38.425,38.498,38.659,38.871
04/22/2023,0.172,0.311,0.396,0.767,0.077,0.861,0.947,1.103,0.175,1.43,1.569,1.871,1.97,2.105,2.27,1.465,3.83,4.252,0.019,4.342,0.014,4.406,3.052,7.531,7.678,8.155,3.893,12.365,12.484,12.758,13.225,13.428,10.019,23.71,23.902,24.705,24.782,24.973,25.066,25.131,26.727,26.828,29.527,1.952,31.666,31.705,31.766,31.853,32.03,32.864,2.585,35.678,35.942,35.946,36.302,36.499,36.501,36.78,37.543,37.803,37.874,37.945,38.007,38.123,38.249,38.318,38.477,38.696
04/23/2023,0.175,0.316,0.402,0.787,0.079,0.882,0.97,1.128,0.178,1.46,1.601,1.907,2.008,2.144,2.311,1.474,3.88,4.305,0.02,4.396,0.014,4.461,3.1,7.635,7.784,8.266,3.895,12.481,12.602,12.879,13.348,13.554,9.715,23.535,23.732,24.514,24.594,24.794,24.9,24.976,26.603,26.72,29.494,1.957,31.739,31.797,31.883,32.019,32.246,33.216,2.585,36.099,36.483,36.553,36.968,37.299,37.378,37.698,38.471,38.636,38.629,38.631,38.589,38.592,38.541,38.516,38.527,38.643
04/24/2023,0.187,0.353,0.455,0.932,0.081,1.027,1.118,1.275,0.182,1.594,1.695,2.012,2.108,2.235,2.378,1.489,3.979,4.398,0.02,4.483,0.014,4.545,3.174,7.789,7.929,8.4,3.982,12.68,12.775,13.025,13.485,13.679,9.48,23.417,23.606,24.508,24.578,24.752,24.83,24.883,26.461,26.558,29.274,1.984,31.527,31.58,31.662,31.793,32.02,33,2.581,35.888,36.289,36.373,36.802,37.181,37.311,37.685,38.575,38.926,39.018,39.097,39.162,39.268,39.353,39.381,39.423,39.474
04/25/2023,0.192,0.368,0.505,1.03,0.083,1.136,1.25,1.432,0.187,1.793,1.946,2.314,2.431,2.598,2.749,1.534,4.388,4.805,0.02,4.883,0.014,4.94,3.431,8.435,8.57,9.029,4.426,13.725,13.804,14.019,14.457,14.603,9.928,24.744,24.872,25.766,25.808,25.916,25.92,25.918,27.386,27.428,29.904,2.171,32.114,32.136,32.175,32.235,32.394,33.234,2.666,36.15,36.461,36.497,36.883,37.16,37.223,37.55,38.383,38.71,38.807,38.895,38.979,39.113,39.265,39.345,39.516,39.73
04/26/2023,0.191,0.357,0.474,0.951,0.085,1.061,1.167,1.347,0.188,1.71,1.883,2.26,2.379,2.559,2.767,1.54,4.42,4.876,0.02,4.976,0.015,5.046,3.426,8.553,8.716,9.233,4.287,13.862,14.005,14.309,14.797,15.022,9.769,25.069,25.276,26.153,26.24,26.452,26.566,26.647,28.287,28.402,31.138,2.173,33.534,33.578,33.642,33.73,33.899,34.684,2.652,37.532,37.742,37.717,38.048,38.176,38.116,38.332,38.97,39.09,39.1,39.126,39.128,39.182,39.222,39.249,39.347,39.53
04/27/2023,0.19,0.347,0.446,0.888,0.086,0.991,1.089,1.261,0.189,1.62,1.783,2.142,2.254,2.415,2.617,1.535,4.259,4.715,0.021,4.818,0.015,4.889,3.38,8.352,8.519,9.046,4.121,13.52,13.669,13.984,14.481,14.718,9.5,24.507,24.721,25.546,25.637,25.86,25.989,26.082,27.758,27.89,30.706,2.106,33.154,33.223,33.326,33.489,33.747,34.794,2.632,37.756,38.191,38.289,38.729,39.115,39.232,39.579,40.374,40.525,40.489,40.465,40.378,40.329,40.185,40.096,39.976,39.957
04/28/2023,0.188,0.341,0.433,0.858,0.087,0.962,1.059,1.229,0.191,1.586,1.742,2.084,2.193,2.343,2.535,1.53,4.167,4.615,0.021,4.713,0.015,4.782,3.329,8.191,8.355,8.875,4.044,13.261,13.399,13.701,14.193,14.421,9.32,24.022,24.228,25.014,25.1,25.312,25.43,25.514,27.176,27.302,30.094,2.038,32.464,32.531,32.632,32.794,33.051,34.104,2.622,37.062,37.516,37.628,38.084,38.522,38.694,39.1,40.054,40.509,40.651,40.767,40.878,41.027,41.176,41.235,41.313,41.357
04/29/2023,0.187,0.34,0.431,0.847,0.087,0.952,1.048,1.219,0.191,1.578,1.733,2.064,2.172,2.319,2.508,1.531,4.14,4.585,0.021,4.681,0.015,4.749,3.321,8.148,8.309,8.824,4.022,13.18,13.31,13.602,14.088,14.306,9.203,23.783,23.98,24.748,24.829,25.027,25.131,25.204,26.84,26.955,29.698,2.016,32.009,32.069,32.161,32.306,32.546,33.557,2.615,36.49,36.915,37.013,37.456,37.866,38.021,38.415,39.355,39.811,39.962,40.088,40.219,40.399,40.621,40.743,40.993,41.293
04/30/2023,0.187,0.34,0.431,0.842,0.087,0.946,1.042,1.213,0.192,1.571,1.725,2.053,2.16,2.307,2.494,1.531,4.127,4.571,0.021,4.667,0.015,4.735,3.314,8.126,8.286,8.8,4.006,13.14,13.269,13.56,14.044,14.262,9.151,23.685,23.88,24.641,24.721,24.915,25.013,25.082,26.705,26.815,29.528,2.007,31.805,31.861,31.947,32.081,32.308,33.284,2.609,36.195,36.592,36.675,37.103,37.475,37.602,37.97,38.862,39.263,39.388,39.496,39.603,39.761,39.953,40.062,40.297,40.596
05/01/2023,0.187,0.341,0.431,0.841,0.087,0.946,1.042,1.213,0.192,1.572,1.724,2.05,2.157,2.304,2.491,1.531,4.123,4.567,0.021,4.662,0.015,4.73,3.308,8.115,8.275,8.789,3.996,13.117,13.245,13.534,14.017,14.232,9.116,23.619,23.811,24.569,24.648,24.84,24.936,25.004,26.62,26.728,29.426,2.002,31.694,31.749,31.833,31.965,32.19,33.156,2.601,36.054,36.442,36.52,36.942,37.299,37.411,37.766,38.628,38.989,39.093,39.184,39.267,39.398,39.547,39.629,39.813,40.061
05/02/2023,0.188,0.342,0.432,0.847,0.087,0.951,1.047,1.217,0.193,1.575,1.726,2.07,2.18,2.33,2.508,1.532,4.136,4.576,0.021,4.669,0.015,4.735,3.301,8.112,8.269,8.779,3.986,13.095,13.222,13.509,13.99,14.206,9.084,23.56,23.753,24.509,24.587,24.779,24.875,24.942,26.553,26.661,29.348,1.997,31.609,31.664,31.747,31.878,32.101,33.06,2.592,35.945,36.33,36.405,36.825,37.176,37.286,37.637,38.491,38.844,38.943,39.029,39.104,39.226,39.357,39.426,39.58,39.793
05/03/2023,0.189,0.345,0.435,0.863,0.088,0.969,1.066,1.238,0.194,1.598,1.749,2.105,2.249,2.422,2.601,1.535,4.232,4.669,0.021,4.759,0.015,4.825,3.295,8.194,8.348,8.85,3.979,13.149,13.269,13.547,14.023,14.232,9.064,23.562,23.749,24.498,24.573,24.759,24.849,24.912,26.511,26.615,29.283,1.994,31.533,31.587,31.669,31.797,32.019,32.972,2.583,35.848,36.23,36.305,36.724,37.074,37.183,37.532,38.382,38.731,38.828,38.912,38.984,39.102,39.227,39.294,39.442,39.648
05/04/2023,0.191,0.347,0.438,0.862,0.088,0.968,1.066,1.239,0.195,1.602,1.756,2.111,2.24,2.408,2.603,1.538,4.244,4.692,0.021,4.789,0.015,4.857,3.294,8.23,8.389,8.903,3.978,13.212,13.339,13.623,14.102,14.315,9.192,23.773,23.952,24.69,24.76,24.934,25.01,25.062,26.636,26.729,29.351,1.994,31.572,31.622,31.698,31.817,32.028,32.956,2.578,35.817,36.185,36.253,36.666,37.004,37.106,37.451,38.294,38.641,38.736,38.82,38.89,39.007,39.13,39.195,39.339,39.54
05/05/2023,0.192,0.349,0.44,0.86,0.089,0.966,1.064,1.237,0.195,1.601,1.755,2.1,2.212,2.366,2.56,1.539,4.202,4.651,0.021,4.747,0.015,4.816,3.292,8.186,8.345,8.858,3.977,13.168,13.295,13.582,14.064,14.28,9.298,23.85,24.042,24.797,24.875,25.067,25.162,25.229,26.828,26.932,29.573,1.993,31.801,31.85,31.925,32.041,32.246,33.151,2.572,35.992,36.337,36.392,36.791,37.097,37.174,37.501,38.314,38.631,38.714,38.789,38.848,38.955,39.065,39.123,39.259,39.454
05/06/2023,0.192,0.349,0.44,0.859,0.088,0.965,1.063,1.236,0.195,1.601,1.755,2.087,2.196,2.345,2.536,1.538,4.175,4.62,0.021,4.716,0.015,4.783,3.286,8.146,8.304,8.815,3.969,13.114,13.241,13.528,14.008,14.225,9.188,23.685,23.882,24.642,24.724,24.923,25.028,25.101,26.713,26.825,29.493,1.99,31.754,31.81,31.894,32.025,32.248,33.195,2.564,36.05,36.431,36.505,36.921,37.264,37.362,37.701,38.52,38.824,38.892,38.954,38.994,39.078,39.151,39.189,39.289,39.454
05/07/2023,0.191,0.349,0.44,0.858,0.088,0.964,1.061,1.234,0.195,1.598,1.752,2.082,2.19,2.341,2.536,1.592,4.262,4.736,0.021,4.82,0.015,4.881,3.276,8.225,8.369,8.846,3.958,13.099,13.211,13.488,13.964,14.179,9.065,23.514,23.707,24.461,24.54,24.734,24.833,24.903,26.503,26.613,29.267,1.984,31.526,31.583,31.669,31.806,32.034,32.996,2.555,35.85,36.246,36.331,36.754,37.123,37.245,37.605,38.465,38.831,38.931,39.017,39.089,39.204,39.317,39.371,39.485,39.643
05/08/2023,0.192,0.35,0.44,0.859,0.089,0.965,1.063,1.236,0.196,1.601,1.753,2.098,2.209,2.367,2.553,1.568,4.252,4.743,0.021,4.839,0.015,4.908,3.271,8.26,8.422,8.946,3.948,13.243,13.375,13.657,14.129,14.338,9.01,23.612,23.798,24.54,24.616,24.8,24.889,24.95,26.524,26.623,29.216,1.978,31.412,31.46,31.534,31.652,31.863,32.797,2.545,35.633,36.018,36.098,36.516,36.877,36.995,37.354,38.22,38.607,38.72,38.817,38.905,39.038,39.184,39.26,39.422,39.634
05/09/2023,0.192,0.352,0.442,0.873,0.09,0.98,1.078,1.252,0.197,1.618,1.769,2.13,2.285,2.482,2.691,1.575,4.4,4.916,0.022,5.009,0.015,5.076,3.272,8.422,8.574,9.07,3.939,13.319,13.43,13.693,14.158,14.356,8.983,23.597,23.776,24.509,24.58,24.757,24.839,24.896,26.465,26.566,29.187,1.974,31.438,31.495,31.58,31.714,31.935,32.865,2.536,35.681,36.047,36.114,36.52,36.845,36.932,37.261,38.07,38.406,38.504,38.592,38.671,38.797,38.936,39.012,39.18,39.408
05/10/2023,0.194,0.358,0.454,0.943,0.091,1.048,1.14,1.307,0.2,1.668,1.798,2.188,2.424,2.64,2.775,1.619,4.513,4.999,0.022,5.068,0.016,5.125,3.281,8.469,8.612,9.099,3.936,13.348,13.468,13.747,14.222,14.437,8.98,23.686,23.875,24.621,24.697,24.886,24.979,25.042,26.614,26.715,29.301,1.974,31.503,31.551,31.624,31.737,31.939,32.831,2.527,35.625,35.974,36.035,36.437,36.766,36.872,37.224,38.079,38.443,38.538,38.618,38.68,38.785,38.881,38.928,39.04,39.22
05/11/2023,0.21,0.435,0.638,1.989,0.104,2.216,2.611,3.314,0.501,4.203,4.199,4.957,5.784,6.657,6.935,3.351,10.585,11.433,0.022,11.147,0.016,11.017,3.451,14.264,14.056,13.797,3.97,17.199,16.745,16.334,16.492,16.243,9.064,25.267,25.21,26.117,26.064,25.982,25.828,25.728,27.029,27.032,29.391,2.349,31.875,31.877,31.891,31.923,32.07,32.917,2.524,35.711,36.073,36.141,36.547,36.878,36.97,37.303,38.107,38.414,38.488,38.556,38.607,38.708,38.818,38.883,39.036,39.243
05/12/2023,0.256,0.621,1.018,2.742,0.124,3.036,3.555,4.495,0.823,6.334,7.675,9.032,10.012,10.958,12.204,3.512,16.32,17.951,0.023,18.101,0.017,18.18,5.281,23.544,23.695,24.158,4.911,29.263,29.215,29.199,29.56,29.398,10.628,39.946,39.754,41.602,41.393,40.867,40.132,39.528,39.918,39.326,39.329,4.839,42.095,41.784,41.344,40.565,39.864,38.601,2.583,40.544,39.621,39.104,39.064,38.516,38.123,38.139,38.53,38.59,38.624,38.684,38.734,38.839,38.943,38.992,39.104,39.271
05/13/2023,0.287,0.682,1.205,2.845,0.113,3.11,3.565,4.311,0.604,5.719,7.034,8.459,9.426,10.324,11.438,3.305,15.339,16.932,0.024,17.215,0.019,17.304,6.537,23.939,24.123,24.722,6.382,31.356,31.361,31.512,32.109,32.235,12.594,45.047,45.169,47.781,47.785,47.801,47.696,47.601,49.678,49.606,51.557,6.266,57.43,57.369,57.285,57.117,57.021,57.022,3.241,59.951,59.021,58.211,57.769,55.673,53.785,52.444,50.235,46.897,45.341,44.291,42.978,41.951,40.782,40.322,39.793,39.629
05/14/2023,0.28,0.647,1.087,2.496,0.11,2.73,3.115,3.747,0.511,4.894,5.907,7.146,8.006,8.82,9.801,3.08,13.361,14.713,0.025,14.973,0.019,15.063,7.209,22.378,22.606,23.33,8.488,32.16,32.214,32.447,33.145,33.442,14.532,48.406,48.618,51.451,51.498,51.618,51.646,51.664,54.073,54.112,56.449,5.782,62.057,62.022,61.973,61.863,61.842,62.242,3.565,65.87,65.938,65.854,66.154,66.166,65.955,66.005,66.12,65.26,64.634,64.093,63.109,61.889,59.344,57.602,54.093,50.537
05/15/2023,0.26,0.56,0.918,2.067,0.109,2.275,2.596,3.111,0.402,4.048,4.954,5.965,6.629,7.312,8.288,2.697,11.416,12.703,0.025,13.025,0.02,13.173,7.37,20.733,21.078,22.058,9.491,32.244,32.632,33.193,34.028,34.451,18.265,53.189,53.48,55.802,55.916,56.097,56.144,56.155,58.418,58.455,60.789,5.651,66.172,66.161,66.14,66.061,66.045,66.356,3.738,70.084,70.039,69.903,70.182,70.215,70.108,70.311,70.783,70.418,70.094,69.869,69.529,69.283,68.909,68.69,68.23,67.601
05/16/2023,0.284,0.615,0.923,2.078,0.113,2.278,2.573,3.079,0.427,3.929,4.48,5.423,6.109,6.724,7.181,2.621,10.037,10.902,0.025,10.949,0.021,10.984,5.886,16.897,17.026,17.573,7.967,25.819,25.859,26.132,26.906,27.346,16.133,44.155,44.598,47.168,47.376,47.839,48.258,48.592,51.44,51.829,55.735,4.458,61.704,61.945,62.303,62.923,63.661,65.895,3.17,69.881,71.002,71.382,72.056,72.821,73.1,73.581,74.506,74.615,74.442,74.276,73.943,73.641,73.16,72.926,72.603,72.34
05/17/2023,0.269,0.571,0.945,2.093,0.113,2.305,2.626,3.128,0.377,4.027,4.889,5.912,6.603,7.318,8.267,2.569,11.216,12.379,0.025,12.605,0.022,12.738,6.968,19.863,20.13,20.871,11.056,32.391,32.597,32.897,33.601,33.771,24.387,58.389,58.397,60.126,60.027,59.703,59.18,58.741,60.037,59.62,60.299,5.198,63.724,63.484,63.146,62.543,62.039,61.393,3.108,64.191,63.902,63.785,64.18,64.782,65.28,66.102,67.956,69.84,70.758,71.478,72.396,73.308,74.404,74.858,75.467,75.855
05/18/2023,0.246,0.479,0.698,1.502,0.113,1.673,1.889,2.233,0.282,2.848,3.382,4.126,4.571,5.054,5.714,2.077,8.047,8.898,0.026,9.095,0.022,9.223,5.541,14.923,15.225,16.042,7.931,24.666,25.121,25.859,26.7,27.315,19.302,47.256,47.953,50.072,50.428,51.271,52.081,52.709,55.963,56.634,61.465,3.679,67.261,67.609,68.099,68.904,69.763,72.016,2.933,75.619,76.258,76.239,76.49,75.96,75.144,74.672,73.822,71.687,70.536,69.733,68.699,67.955,67.388,67.417,68.041,69.215
05/19/2023,0.236,0.445,0.596,1.244,0.113,1.395,1.555,1.814,0.249,2.323,2.671,3.269,3.585,3.94,4.396,1.856,6.438,7.116,0.026,7.275,0.022,7.383,4.657,12.168,12.419,13.122,6.229,19.895,20.212,20.76,21.445,21.88,15.001,37.348,37.83,39.37,39.597,40.142,40.621,40.99,43.484,43.899,47.825,2.875,52.131,52.389,52.765,53.416,54.191,56.644,2.807,60.47,62.119,62.906,64.018,66.113,67.563,69.13,72.179,75.195,76.44,77.29,78.205,78.876,79.083,78.766,77.603,75.962
05/20/2023,0.23,0.429,0.546,1.125,0.114,1.266,1.396,1.619,0.239,2.089,2.34,2.838,3.055,3.32,3.655,1.764,5.562,6.16,0.026,6.296,0.022,6.392,4.172,10.674,10.895,11.536,5.218,17.219,17.464,17.917,18.536,18.889,12.543,31.826,32.205,33.411,33.583,34,34.337,34.595,36.759,37.059,40.551,2.395,43.936,44.115,44.377,44.822,45.378,47.243,2.769,50.737,51.864,52.349,53.181,54.546,55.427,56.51,58.715,60.848,61.842,62.631,63.705,64.907,66.833,67.997,70.33,72.856
05/21/2023,0.224,0.418,0.523,1.072,0.114,1.206,1.331,1.549,0.236,2.003,2.204,2.641,2.787,2.991,3.258,1.736,5.118,5.676,0.026,5.797,0.022,5.886,3.947,9.93,10.131,10.731,4.653,15.794,15.985,16.368,16.947,17.242,11.082,28.667,28.96,29.945,30.076,30.398,30.63,30.806,32.771,32.989,36.172,2.211,39.083,39.211,39.402,39.721,40.147,41.676,2.75,44.99,45.846,46.177,46.87,47.875,48.476,49.317,51.062,52.552,53.208,53.73,54.416,55.199,56.421,57.151,58.632,60.305
05/22/2023,0.221,0.412,0.514,1.051,0.114,1.185,1.309,1.526,0.235,1.971,2.16,2.566,2.694,2.879,3.119,1.729,4.961,5.496,0.026,5.608,0.022,5.691,3.869,9.65,9.838,10.412,4.452,15.24,15.396,15.731,16.284,16.537,10.314,27.158,27.4,28.276,28.377,28.629,28.784,28.898,30.724,30.881,33.82,2.165,36.459,36.55,36.687,36.912,37.242,38.524,2.739,41.709,42.369,42.589,43.179,43.923,44.322,44.989,46.413,47.484,47.932,48.296,48.76,49.313,50.157,50.658,51.687,52.866
05/23/2023,0.22,0.407,0.508,1.032,0.114,1.165,1.29,1.505,0.234,1.946,2.132,2.523,2.648,2.831,3.066,1.744,4.923,5.452,0.026,5.56,0.022,5.641,3.843,9.571,9.754,10.321,4.392,15.076,15.221,15.541,16.105,16.338,9.985,26.611,26.827,27.656,27.742,27.957,28.073,28.155,29.902,30.025,32.821,2.149,35.309,35.378,35.483,35.65,35.918,37.036,2.729,40.13,40.652,40.792,41.309,41.862,42.111,42.648,43.828,44.582,44.874,45.119,45.416,45.793,46.35,46.678,47.371,48.198
05/24/2023,0.219,0.403,0.504,1.025,0.114,1.158,1.282,1.496,0.234,1.935,2.116,2.501,2.624,2.805,3.036,1.734,4.882,5.411,0.026,5.522,0.022,5.605,3.826,9.52,9.707,10.283,4.722,15.37,15.501,15.804,16.356,16.587,10.298,27.165,27.346,28.127,28.191,28.35,28.4,28.429,30.055,30.119,32.676,2.139,34.981,35.028,35.106,35.231,35.462,36.49,2.719,39.531,39.978,40.076,40.552,41,41.164,41.625,42.656,43.206,43.391,43.554,43.73,43.978,44.32,44.516,44.949,45.503
05/25/2023,0.225,0.423,0.53,1.134,0.114,1.266,1.389,1.616,0.235,2.066,2.224,2.624,2.737,2.902,3.098,1.849,5.044,5.548,0.026,5.644,0.022,5.72,3.925,9.721,9.884,10.407,4.765,15.491,15.601,15.872,16.395,16.594,10.796,27.65,27.831,28.687,28.752,28.917,28.981,29.026,30.7,30.797,33.485,2.157,35.853,35.895,35.958,36.044,36.224,37.101,2.709,40.061,40.392,40.423,40.835,41.11,41.134,41.476,42.322,42.709,42.83,42.945,43.055,43.231,43.45,43.569,43.845,44.223
05/26/2023,0.226,0.421,0.532,1.151,0.115,1.285,1.422,1.672,0.239,2.139,2.331,2.753,2.877,3.059,3.288,1.827,5.225,5.751,0.026,5.858,0.022,5.939,4.268,10.291,10.47,11.02,4.597,15.954,16.085,16.381,16.919,17.134,10.557,27.967,28.175,29.033,29.113,29.312,29.405,29.466,31.159,31.257,33.921,2.178,36.32,36.368,36.457,36.576,36.758,37.673,2.703,40.64,40.985,41.026,41.45,41.782,41.869,42.259,43.125,43.395,43.424,43.464,43.465,43.523,43.543,43.541,43.601,43.801
05/27/2023,0.225,0.418,0.523,1.111,0.115,1.246,1.383,1.633,0.241,2.109,2.31,2.726,2.851,3.032,3.266,1.772,5.15,5.69,0.026,5.801,0.023,5.884,4.151,10.125,10.321,10.916,4.413,15.711,15.869,16.204,16.758,17.008,10.131,27.441,27.671,28.524,28.618,28.853,28.988,29.085,30.852,30.986,33.772,2.16,36.264,36.33,36.479,36.791,37.097,38.181,2.699,41.184,41.591,41.659,42.099,42.443,42.509,42.869,43.683,43.937,43.978,44.03,44.052,44.137,44.217,44.255,44.355,44.507
05/28/2023,0.223,0.414,0.516,1.077,0.115,1.213,1.344,1.582,0.239,2.043,2.226,2.625,2.75,2.931,3.169,1.777,5.06,5.594,0.026,5.704,0.023,5.787,3.982,9.857,10.052,10.64,4.368,15.393,15.55,15.884,16.435,16.683,9.87,26.851,27.071,27.901,27.989,28.208,28.328,28.413,30.153,30.278,33.04,2.142,35.524,35.594,35.707,35.906,36.184,37.307,2.689,40.353,40.857,40.987,41.485,41.997,42.21,42.704,43.774,44.305,44.437,44.542,44.62,44.744,44.844,44.873,44.938,45.064
05/29/2023,0.223,0.41,0.512,1.065,0.115,1.201,1.331,1.566,0.24,2.027,2.215,2.608,2.732,2.913,3.141,1.788,5.039,5.572,0.026,5.685,0.023,5.77,3.926,9.786,9.98,10.56,4.354,15.279,15.42,15.733,16.273,16.505,9.785,26.575,26.781,27.59,27.671,27.873,27.974,28.045,29.755,29.867,32.57,2.158,35.027,35.089,35.188,35.346,35.6,36.662,2.678,39.668,40.123,40.226,40.699,41.154,41.329,41.792,42.821,43.373,43.554,43.71,43.875,44.104,44.403,44.564,44.9,45.288
05/30/2023,0.222,0.407,0.509,1.061,0.115,1.196,1.326,1.55,0.24,2.004,2.186,2.575,2.698,2.877,3.106,1.749,4.966,5.495,0.026,5.607,0.023,5.69,3.898,9.678,9.87,10.451,4.341,15.16,15.305,15.623,16.164,16.401,9.739,26.429,26.637,27.449,27.531,27.735,27.838,27.909,29.611,29.722,32.407,2.135,34.821,34.88,34.974,35.129,35.368,36.384,2.668,39.361,39.787,39.874,40.331,40.741,40.878,41.307,42.274,42.749,42.892,43.018,43.141,43.327,43.562,43.69,43.98,44.368
05/31/2023,0.222,0.407,0.508,1.056,0.115,1.192,1.322,1.546,0.24,1.999,2.18,2.565,2.688,2.865,3.092,1.735,4.937,5.462,0.026,5.572,0.023,5.655,3.883,9.625,9.815,10.392,4.327,15.083,15.225,15.538,16.076,16.308,9.696,26.29,26.495,27.298,27.379,27.58,27.68,27.75,29.447,29.555,32.324,2.119,34.706,34.762,34.852,35.005,35.241,36.243,2.658,39.203,39.616,39.698,40.15,40.554,40.686,41.106,42.048,42.475,42.592,42.699,42.794,42.95,43.134,43.229,43.453,43.772
06/01/2023,0.222,0.407,0.508,1.048,0.115,1.183,1.313,1.536,0.24,1.989,2.168,2.552,2.675,2.852,3.079,1.728,4.917,5.44,0.026,5.55,0.022,5.633,3.867,9.587,9.777,10.352,4.311,15.028,15.169,15.481,16.017,16.248,9.653,26.186,26.39,27.189,27.269,27.469,27.568,27.636,29.324,29.432,32.112,2.112,34.509,34.57,34.666,34.821,35.073,36.116,2.65,39.082,39.511,39.597,40.048,40.446,40.572,40.985,41.91,42.32,42.428,42.528,42.616,42.765,42.938,43.027,43.228,43.511
06/02/2023,0.222,0.407,0.507,1.054,0.115,1.19,1.319,1.541,0.24,1.991,2.168,2.549,2.671,2.846,3.071,1.726,4.905,5.429,0.026,5.537,0.022,5.619,3.852,9.557,9.745,10.316,4.295,14.973,15.112,15.422,15.956,16.186,9.609,26.079,26.282,27.077,27.157,27.356,27.454,27.523,29.205,29.312,31.968,2.105,34.344,34.402,34.493,34.636,34.878,35.892,2.642,38.839,39.256,39.339,39.788,40.188,40.32,40.74,41.688,42.143,42.273,42.386,42.487,42.642,42.814,42.898,43.087,43.355
06/03/2023,0.222,0.407,0.508,1.083,0.116,1.218,1.348,1.567,0.239,2.01,2.176,2.554,2.675,2.849,3.073,1.736,4.917,5.434,0.026,5.54,0.022,5.62,3.844,9.549,9.735,10.306,4.283,14.95,15.087,15.394,15.925,16.152,9.57,26.004,26.205,26.996,27.074,27.27,27.367,27.433,29.106,29.211,31.852,2.098,34.215,34.272,34.361,34.501,34.74,35.747,2.634,38.684,39.098,39.18,39.626,40.02,40.147,40.56,41.489,41.913,42.029,42.134,42.226,42.378,42.553,42.643,42.856,43.157
