7.9507,71.556,79.507,79.507,79.507,79.507,79.507,79.507,79.507,79.507,79.507,79.507,79.507,79.507
7.9291,71.362,79.291,79.291,79.291,79.291,79.291,79.291,79.291,79.291,79.291,79.291,79.291,79.291
7.9399,71.459,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399
7.8859,70.973,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859
7.8859,70.973,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859,78.859
7.9399,71.459,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399,79.399
7.7571,69.814,77.571,77.571,77.571,77.571,77.571,77.571,77.571,77.571,77.571,77.571,77.571,77.571
7.8967,71.07,78.967,78.967,78.967,78.967,78.967,78.967,78.967,78.967,78.967,78.967,78.967,78.967
7.8428,70.585,78.428,78.428,78.428,78.428,78.428,78.428,78.428,78.428,78.428,78.428,78.428,78.428
7.7358,69.622,77.358,77.358,77.358,77.358,77.358,77.358,77.358,77.358,77.358,77.358,77.358,77.358
7.8643,70.779,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643,78.643
7.7999,70.199,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999,77.999
7.7252,69.527,77.252,77.252,77.252,77.252,77.252,77.252,77.252,77.252,77.252,77.252,77.252,77.252
7.6614,68.953,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614
7.6614,68.953,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614
7.5875,68.288,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875,75.875
7.4304,66.874,74.304,74.304,74.304,74.304,74.304,74.304,74.304,74.304,74.304,74.304,74.304,74.304
7.3889,66.5,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889
7.3889,66.5,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889,73.889
7.2241,65.017,72.241,72.241,72.241,72.241,72.241,72.241,72.241,72.241,72.241,72.241,72.241,72.241
7.1935,64.742,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935
7.2548,65.293,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548,72.548
7.1731,64.558,71.731,71.731,71.731,71.731,71.731,71.731,71.731,71.731,71.731,71.731,71.731,71.731
7.1324,64.192,71.324,71.324,71.324,71.324,71.324,71.324,71.324,71.324,71.324,71.324,71.324,71.324
7.1629,64.466,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629
7.1527,64.374,71.527,71.527,71.527,71.527,71.527,71.527,71.527,71.527,71.527,71.527,71.527,71.527
7.0919,63.827,70.919,70.919,70.919,70.919,70.919,70.919,70.919,70.919,70.919,70.919,70.919,70.919
7.0511,63.46,70.511,70.511,70.511,70.511,70.511,70.511,70.511,70.511,70.511,70.511,70.511,70.511
7.0716,63.644,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716
7.0716,63.644,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716
7.1629,64.466,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629
7.2139,64.925,72.139,72.139,72.139,72.139,72.139,72.139,72.139,72.139,72.139,72.139,72.139,72.139
7.1833,64.65,71.833,71.833,71.833,71.833,71.833,71.833,71.833,71.833,71.833,71.833,71.833,71.833
7.1629,64.466,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629
7.1629,64.466,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629,71.629
7.2343,65.109,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343
7.3165,65.849,73.165,73.165,73.165,73.165,73.165,73.165,73.165,73.165,73.165,73.165,73.165,73.165
7.2651,65.386,72.651,72.651,72.651,72.651,72.651,72.651,72.651,72.651,72.651,72.651,72.651,72.651
7.2343,65.109,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343,72.343
7.1935,64.742,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935,71.935
7.1121,64.009,71.121,71.121,71.121,71.121,71.121,71.121,71.121,71.121,71.121,71.121,71.121,71.121
7.0716,63.644,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716,70.716
6.9488,62.539,69.488,69.488,69.488,69.488,69.488,69.488,69.488,69.488,69.488,69.488,69.488,69.488
6.8879,61.991,68.879,68.879,68.879,68.879,68.879,68.879,68.879,68.879,68.879,68.879,68.879,68.879
6.7771,60.994,67.771,67.771,67.771,67.771,67.771,67.771,67.771,67.771,67.771,67.771,67.771,67.771
6.8072,61.265,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072
6.6772,60.095,66.772,66.772,66.772,66.772,66.772,66.772,66.772,66.772,66.772,66.772,66.772,66.772
6.6178,59.56,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178
6.6872,60.185,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872
6.6178,59.56,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178
6.5882,59.294,65.882,65.882,65.882,65.882,65.882,65.882,65.882,65.882,65.882,65.882,65.882,65.882
